audio_path,relative_path,filename,authenticity,word_count,char_count,vowel_count,consonant_count,avg_word_length,has_cyrillic,has_latin
audio/3cef00ab3742c10ea6b5f164e6380688.wav,audio/3cef00ab3742c10ea6b5f164e6380688.wav,3cef00ab3742c10ea6b5f164e6380688.wav,real,3,23,10,11,7.666666666666667,1,0
audio/3cf2fe1e83e478f5cb4c7a1f2cb390de.wav,audio/3cf2fe1e83e478f5cb4c7a1f2cb390de.wav,3cf2fe1e83e478f5cb4c7a1f2cb390de.wav,real,3,18,6,10,6.0,1,1
audio/3d0aeb858b1026754e9f6c92ddfd7a14.wav,audio/3d0aeb858b1026754e9f6c92ddfd7a14.wav,3d0aeb858b1026754e9f6c92ddfd7a14.wav,real,4,25,11,11,6.25,1,0
audio/3d0dcceb891d72aeea59fb64aae41ffb.wav,audio/3d0dcceb891d72aeea59fb64aae41ffb.wav,3d0dcceb891d72aeea59fb64aae41ffb.wav,real,4,24,10,11,6.0,1,0
audio/3d0f5a43c15712ae2c50a31d67ed6e5d.wav,audio/3d0f5a43c15712ae2c50a31d67ed6e5d.wav,3d0f5a43c15712ae2c50a31d67ed6e5d.wav,real,2,13,5,7,6.5,1,0
audio/3d13d9d7bd7e573f69fe575ee83c46ce.wav,audio/3d13d9d7bd7e573f69fe575ee83c46ce.wav,3d13d9d7bd7e573f69fe575ee83c46ce.wav,real,6,47,13,26,7.833333333333333,1,0
audio/3d14d539349da4c09bca0440c0563a12.wav,audio/3d14d539349da4c09bca0440c0563a12.wav,3d14d539349da4c09bca0440c0563a12.wav,real,10,54,19,23,5.4,1,0
audio/3d1875926d719a71dd3a3cbb1e73bbd8.wav,audio/3d1875926d719a71dd3a3cbb1e73bbd8.wav,3d1875926d719a71dd3a3cbb1e73bbd8.wav,real,6,39,15,17,6.5,1,0
audio/3d190db061343298a8129e9a8ce01785.wav,audio/3d190db061343298a8129e9a8ce01785.wav,3d190db061343298a8129e9a8ce01785.wav,real,5,27,8,14,5.4,1,0
audio/3d2e656baa045dbdfba813046f1a8381.wav,audio/3d2e656baa045dbdfba813046f1a8381.wav,3d2e656baa045dbdfba813046f1a8381.wav,real,7,48,16,25,6.857142857142857,1,0
audio/3d2f8b6b139cec90bc89ca32533a5926.wav,audio/3d2f8b6b139cec90bc89ca32533a5926.wav,3d2f8b6b139cec90bc89ca32533a5926.wav,real,4,19,6,9,4.75,1,0
audio/3d334634b13d5a667a1d57e5d1ce959a.wav,audio/3d334634b13d5a667a1d57e5d1ce959a.wav,3d334634b13d5a667a1d57e5d1ce959a.wav,real,7,41,16,18,5.857142857142857,1,0
audio/3d3a5fd12e3cb27c32225dedb44a31b5.wav,audio/3d3a5fd12e3cb27c32225dedb44a31b5.wav,3d3a5fd12e3cb27c32225dedb44a31b5.wav,real,8,51,15,29,6.375,1,1
audio/3d3ea69d4603e3a350ef3320f2fe0d49.wav,audio/3d3ea69d4603e3a350ef3320f2fe0d49.wav,3d3ea69d4603e3a350ef3320f2fe0d49.wav,real,6,39,13,21,6.5,1,0
audio/3d3ed7195b845f764baa6f54d795592c.wav,audio/3d3ed7195b845f764baa6f54d795592c.wav,3d3ed7195b845f764baa6f54d795592c.wav,real,4,23,7,12,5.75,1,0
audio/3d42ff1864d4981fef6c9a6cf6eb64f6.wav,audio/3d42ff1864d4981fef6c9a6cf6eb64f6.wav,3d42ff1864d4981fef6c9a6cf6eb64f6.wav,real,1,6,3,3,6.0,1,0
audio/3d47c84af52c84d3e6030ac1edfbc1d3.wav,audio/3d47c84af52c84d3e6030ac1edfbc1d3.wav,3d47c84af52c84d3e6030ac1edfbc1d3.wav,real,6,33,14,13,5.5,1,0
audio/3d4c96712d1d2e71a8d6e9cd083b8c0d.wav,audio/3d4c96712d1d2e71a8d6e9cd083b8c0d.wav,3d4c96712d1d2e71a8d6e9cd083b8c0d.wav,real,3,21,7,11,7.0,1,0
audio/3d55cabf952e2f9e73e371d5cae8ccf9.wav,audio/3d55cabf952e2f9e73e371d5cae8ccf9.wav,3d55cabf952e2f9e73e371d5cae8ccf9.wav,real,5,33,9,17,6.6,1,0
audio/3d5e7982ab41a33bccebb523c51950d0.wav,audio/3d5e7982ab41a33bccebb523c51950d0.wav,3d5e7982ab41a33bccebb523c51950d0.wav,real,4,27,11,13,6.75,1,1
audio/3d608a919381c3b952c6222806cab633.wav,audio/3d608a919381c3b952c6222806cab633.wav,3d608a919381c3b952c6222806cab633.wav,real,7,49,16,26,7.0,1,0
audio/3d61af584da2bb5fdd844bbadbf907d4.wav,audio/3d61af584da2bb5fdd844bbadbf907d4.wav,3d61af584da2bb5fdd844bbadbf907d4.wav,real,1,10,4,6,10.0,1,0
audio/3d6283bdbe43c6ffb022ac0dffe2706d.wav,audio/3d6283bdbe43c6ffb022ac0dffe2706d.wav,3d6283bdbe43c6ffb022ac0dffe2706d.wav,real,5,36,12,20,7.2,1,0
audio/3d657ed2fdc052ac5b3efad56847d87d.wav,audio/3d657ed2fdc052ac5b3efad56847d87d.wav,3d657ed2fdc052ac5b3efad56847d87d.wav,real,3,14,6,6,4.666666666666667,1,0
audio/3d66149dc8e94426dda2cc581fde6d99.wav,audio/3d66149dc8e94426dda2cc581fde6d99.wav,3d66149dc8e94426dda2cc581fde6d99.wav,real,5,33,11,18,6.6,1,0
audio/3d663db6460b7d8ff9737696cb51c6af.wav,audio/3d663db6460b7d8ff9737696cb51c6af.wav,3d663db6460b7d8ff9737696cb51c6af.wav,real,5,25,8,13,5.0,1,0
audio/3d6a6963eec9c1b4eb8bd01ce452af86.wav,audio/3d6a6963eec9c1b4eb8bd01ce452af86.wav,3d6a6963eec9c1b4eb8bd01ce452af86.wav,real,1,7,4,3,7.0,1,0
audio/3d6ceb9a10176265c389fa4299c55777.wav,audio/3d6ceb9a10176265c389fa4299c55777.wav,3d6ceb9a10176265c389fa4299c55777.wav,real,1,5,2,3,5.0,1,0
audio/3d7325c09081cf1a856b0da304cdae0c.wav,audio/3d7325c09081cf1a856b0da304cdae0c.wav,3d7325c09081cf1a856b0da304cdae0c.wav,real,3,25,7,15,8.333333333333334,1,0
audio/3d7a13fc134c5bcb9511ecac091ba609.wav,audio/3d7a13fc134c5bcb9511ecac091ba609.wav,3d7a13fc134c5bcb9511ecac091ba609.wav,real,10,53,17,25,5.3,1,0
audio/3d8be84b0181dc48c96a3eaf04f3f925.wav,audio/3d8be84b0181dc48c96a3eaf04f3f925.wav,3d8be84b0181dc48c96a3eaf04f3f925.wav,real,6,38,14,18,6.333333333333333,1,1
audio/3d8c1bff38d437ca9439430479db4f21.wav,audio/3d8c1bff38d437ca9439430479db4f21.wav,3d8c1bff38d437ca9439430479db4f21.wav,real,5,29,8,13,5.8,1,0
audio/3d9340bf7022329eeeadf9e5d7b7065a.wav,audio/3d9340bf7022329eeeadf9e5d7b7065a.wav,3d9340bf7022329eeeadf9e5d7b7065a.wav,real,7,46,15,23,6.571428571428571,1,0
audio/3d9cfab19ee3e8235f8bbb11d2bdaa59.wav,audio/3d9cfab19ee3e8235f8bbb11d2bdaa59.wav,3d9cfab19ee3e8235f8bbb11d2bdaa59.wav,real,6,56,21,28,9.333333333333334,1,0
audio/3da22767366c2acd69eaff4b6c6af924.wav,audio/3da22767366c2acd69eaff4b6c6af924.wav,3da22767366c2acd69eaff4b6c6af924.wav,real,4,26,8,12,6.5,1,1
audio/3da560cdc738038d7841e5244b637000.wav,audio/3da560cdc738038d7841e5244b637000.wav,3da560cdc738038d7841e5244b637000.wav,real,4,32,15,13,8.0,1,0
audio/3da56675e5e0bbb18aa67925ba356d7d.wav,audio/3da56675e5e0bbb18aa67925ba356d7d.wav,3da56675e5e0bbb18aa67925ba356d7d.wav,real,5,18,6,8,3.6,1,1
audio/3da709ffaeb461fb4ddddc90be2a6740.wav,audio/3da709ffaeb461fb4ddddc90be2a6740.wav,3da709ffaeb461fb4ddddc90be2a6740.wav,real,5,26,10,12,5.2,1,0
audio/3dae2322f67232d2d7fed515cc3ca7be.wav,audio/3dae2322f67232d2d7fed515cc3ca7be.wav,3dae2322f67232d2d7fed515cc3ca7be.wav,real,4,24,8,11,6.0,1,0
audio/3db050527d8bafb81e1608c234b0e071.wav,audio/3db050527d8bafb81e1608c234b0e071.wav,3db050527d8bafb81e1608c234b0e071.wav,real,4,26,13,10,6.5,1,0
audio/3db4f2a659a3db0207126d367bc2162b.wav,audio/3db4f2a659a3db0207126d367bc2162b.wav,3db4f2a659a3db0207126d367bc2162b.wav,real,9,55,21,25,6.111111111111111,1,0
audio/3dba28561fe41fc225afb77d27f511f9.wav,audio/3dba28561fe41fc225afb77d27f511f9.wav,3dba28561fe41fc225afb77d27f511f9.wav,real,4,26,8,12,6.5,1,1
audio/3dbbcc676866fa330e728f4fe6eeedd7.wav,audio/3dbbcc676866fa330e728f4fe6eeedd7.wav,3dbbcc676866fa330e728f4fe6eeedd7.wav,real,4,13,0,0,3.25,0,0
audio/3dbce1de3f8941caf0ef4d8891103020.wav,audio/3dbce1de3f8941caf0ef4d8891103020.wav,3dbce1de3f8941caf0ef4d8891103020.wav,real,2,10,3,5,5.0,1,0
audio/3dbea643bde94a5cf6d66ade4a75e332.wav,audio/3dbea643bde94a5cf6d66ade4a75e332.wav,3dbea643bde94a5cf6d66ade4a75e332.wav,real,7,37,10,15,5.285714285714286,1,0
audio/3dc351392c3b25d98d940942b4a91f91.wav,audio/3dc351392c3b25d98d940942b4a91f91.wav,3dc351392c3b25d98d940942b4a91f91.wav,real,1,4,2,2,4.0,1,0
audio/3dc3c40cb14f8e2c34c28ff9ef302df3.wav,audio/3dc3c40cb14f8e2c34c28ff9ef302df3.wav,3dc3c40cb14f8e2c34c28ff9ef302df3.wav,real,8,62,24,31,7.75,1,0
audio/3dc61094d7c52e02e646216495cb7fff.wav,audio/3dc61094d7c52e02e646216495cb7fff.wav,3dc61094d7c52e02e646216495cb7fff.wav,real,8,46,17,20,5.75,1,0
audio/3dccc37646ad9657c37023a7e1872526.wav,audio/3dccc37646ad9657c37023a7e1872526.wav,3dccc37646ad9657c37023a7e1872526.wav,real,7,44,15,19,6.285714285714286,1,0
audio/3dd3cc170ad787c2cd242dfcec96bbf2.wav,audio/3dd3cc170ad787c2cd242dfcec96bbf2.wav,3dd3cc170ad787c2cd242dfcec96bbf2.wav,real,4,14,0,0,3.5,0,0
audio/3ddd72119d665361be7e834380fd3aee.wav,audio/3ddd72119d665361be7e834380fd3aee.wav,3ddd72119d665361be7e834380fd3aee.wav,real,6,32,12,15,5.333333333333333,1,0
audio/3de5db41ceea5d98c975cada3cea19f1.wav,audio/3de5db41ceea5d98c975cada3cea19f1.wav,3de5db41ceea5d98c975cada3cea19f1.wav,real,4,35,14,18,8.75,1,0
audio/3dfd1365e5f23e4001da83c949bdd6ef.wav,audio/3dfd1365e5f23e4001da83c949bdd6ef.wav,3dfd1365e5f23e4001da83c949bdd6ef.wav,real,3,15,5,8,5.0,1,0
audio/3dff4ff9b3e2eaa8bb5aa13fb92afab6.wav,audio/3dff4ff9b3e2eaa8bb5aa13fb92afab6.wav,3dff4ff9b3e2eaa8bb5aa13fb92afab6.wav,real,4,33,13,17,8.25,1,0
audio/3e082d54c8d26fe804d8082b16e62f41.wav,audio/3e082d54c8d26fe804d8082b16e62f41.wav,3e082d54c8d26fe804d8082b16e62f41.wav,real,1,6,2,4,6.0,1,0
audio/3e08565fa28b01e57a94863f78c43b06.wav,audio/3e08565fa28b01e57a94863f78c43b06.wav,3e08565fa28b01e57a94863f78c43b06.wav,real,6,35,14,15,5.833333333333333,1,0
audio/3e0df05e86d13bc2f8b42c775e5ce31b.wav,audio/3e0df05e86d13bc2f8b42c775e5ce31b.wav,3e0df05e86d13bc2f8b42c775e5ce31b.wav,real,10,66,18,34,6.6,1,0
audio/3e10207a16f0eb5330d6abfe3882993a.wav,audio/3e10207a16f0eb5330d6abfe3882993a.wav,3e10207a16f0eb5330d6abfe3882993a.wav,real,6,42,14,23,7.0,1,1
audio/3e122ef272a40ea93061522fac32ded3.wav,audio/3e122ef272a40ea93061522fac32ded3.wav,3e122ef272a40ea93061522fac32ded3.wav,real,4,13,0,0,3.25,0,0
audio/3e12e8fe1eb8379bb14c8026ba8c67f1.wav,audio/3e12e8fe1eb8379bb14c8026ba8c67f1.wav,3e12e8fe1eb8379bb14c8026ba8c67f1.wav,real,4,20,8,8,5.0,1,0
audio/3e1954f20c33c48599c48c07201c52d2.wav,audio/3e1954f20c33c48599c48c07201c52d2.wav,3e1954f20c33c48599c48c07201c52d2.wav,real,4,34,12,19,8.5,1,0
audio/3e195d485d64bf52a7c744c17070b086.wav,audio/3e195d485d64bf52a7c744c17070b086.wav,3e195d485d64bf52a7c744c17070b086.wav,real,5,19,5,7,3.8,1,0
audio/3e1eabf0de959b90f2b75abeb20538dc.wav,audio/3e1eabf0de959b90f2b75abeb20538dc.wav,3e1eabf0de959b90f2b75abeb20538dc.wav,real,5,35,11,19,7.0,1,0
audio/3e247d3adf2055894cd769b3a7866d52.wav,audio/3e247d3adf2055894cd769b3a7866d52.wav,3e247d3adf2055894cd769b3a7866d52.wav,real,4,25,10,12,6.25,1,1
audio/3e278a22bec3c3057cb1a50e7c0ce32f.wav,audio/3e278a22bec3c3057cb1a50e7c0ce32f.wav,3e278a22bec3c3057cb1a50e7c0ce32f.wav,real,7,35,12,17,5.0,1,0
audio/3e293462b00ea63c5af41901319a45e2.wav,audio/3e293462b00ea63c5af41901319a45e2.wav,3e293462b00ea63c5af41901319a45e2.wav,real,6,38,13,20,6.333333333333333,1,1
audio/3e2abd679112ff0508605a6712b58c74.wav,audio/3e2abd679112ff0508605a6712b58c74.wav,3e2abd679112ff0508605a6712b58c74.wav,real,6,32,8,14,5.333333333333333,1,0
audio/3e2e4ce2a83b49ecc9eae437bd9e18bc.wav,audio/3e2e4ce2a83b49ecc9eae437bd9e18bc.wav,3e2e4ce2a83b49ecc9eae437bd9e18bc.wav,real,9,60,21,30,6.666666666666667,1,0
audio/3e3ccf26adda9f80d150da713c5106ea.wav,audio/3e3ccf26adda9f80d150da713c5106ea.wav,3e3ccf26adda9f80d150da713c5106ea.wav,real,4,25,9,13,6.25,1,0
audio/3e48cf277b0e0da570489a1cbd3a468d.wav,audio/3e48cf277b0e0da570489a1cbd3a468d.wav,3e48cf277b0e0da570489a1cbd3a468d.wav,real,6,33,10,12,5.5,1,0
audio/3e4c40af6c5b30f8c6bb03db16e4126f.wav,audio/3e4c40af6c5b30f8c6bb03db16e4126f.wav,3e4c40af6c5b30f8c6bb03db16e4126f.wav,real,4,13,0,0,3.25,0,0
audio/3e4e4a1eedca9361e2af0bf51c8b551c.wav,audio/3e4e4a1eedca9361e2af0bf51c8b551c.wav,3e4e4a1eedca9361e2af0bf51c8b551c.wav,real,5,24,8,12,4.8,1,0
audio/3e523d49aac806344cc0fcea1794c922.wav,audio/3e523d49aac806344cc0fcea1794c922.wav,3e523d49aac806344cc0fcea1794c922.wav,real,5,30,12,14,6.0,1,0
audio/3e5626315a73cacd27c2634d20ec339a.wav,audio/3e5626315a73cacd27c2634d20ec339a.wav,3e5626315a73cacd27c2634d20ec339a.wav,real,2,8,4,3,4.0,1,0
audio/3e5ca68b39997c9581675a760a865eda.wav,audio/3e5ca68b39997c9581675a760a865eda.wav,3e5ca68b39997c9581675a760a865eda.wav,real,2,11,4,6,5.5,1,0
audio/3e5d320eb4b9171a63aa5f7a40154cd6.wav,audio/3e5d320eb4b9171a63aa5f7a40154cd6.wav,3e5d320eb4b9171a63aa5f7a40154cd6.wav,real,4,25,7,14,6.25,1,1
audio/3e5dcb0b83d05fcaabdcd28fa55216cf.wav,audio/3e5dcb0b83d05fcaabdcd28fa55216cf.wav,3e5dcb0b83d05fcaabdcd28fa55216cf.wav,real,3,25,10,13,8.333333333333334,1,0
audio/3e5ebeee687d7d29e6069ff770769929.wav,audio/3e5ebeee687d7d29e6069ff770769929.wav,3e5ebeee687d7d29e6069ff770769929.wav,real,3,20,6,12,6.666666666666667,1,1
audio/3e69a33cb8657ade9010520dec24fe16.wav,audio/3e69a33cb8657ade9010520dec24fe16.wav,3e69a33cb8657ade9010520dec24fe16.wav,real,4,21,6,12,5.25,1,0
audio/3e7ce3d305a749671c8c6c7ddb9089df.wav,audio/3e7ce3d305a749671c8c6c7ddb9089df.wav,3e7ce3d305a749671c8c6c7ddb9089df.wav,real,9,44,12,24,4.888888888888889,1,1
audio/3e7deaf83af1e74613fbffe2d5c44147.wav,audio/3e7deaf83af1e74613fbffe2d5c44147.wav,3e7deaf83af1e74613fbffe2d5c44147.wav,real,6,27,9,12,4.5,1,0
audio/3e7e6e931e0f5c8b0220e242e1e8098c.wav,audio/3e7e6e931e0f5c8b0220e242e1e8098c.wav,3e7e6e931e0f5c8b0220e242e1e8098c.wav,real,4,24,8,13,6.0,1,0
audio/3e825e54777f197bcafcfec2475bf421.wav,audio/3e825e54777f197bcafcfec2475bf421.wav,3e825e54777f197bcafcfec2475bf421.wav,real,7,38,13,18,5.428571428571429,1,1
audio/3e92a6eb9b1b5ac9527e38bce13e0923.wav,audio/3e92a6eb9b1b5ac9527e38bce13e0923.wav,3e92a6eb9b1b5ac9527e38bce13e0923.wav,real,6,34,10,17,5.666666666666667,1,0
audio/3e9aee58775115f60ca47cac60aaa1a4.wav,audio/3e9aee58775115f60ca47cac60aaa1a4.wav,3e9aee58775115f60ca47cac60aaa1a4.wav,real,2,18,7,8,9.0,1,0
audio/3e9c46813305ed3638662e03cf98b213.wav,audio/3e9c46813305ed3638662e03cf98b213.wav,3e9c46813305ed3638662e03cf98b213.wav,real,7,42,15,21,6.0,1,0
audio/3eb4a20c87e32a54dba52f272ffc633b.wav,audio/3eb4a20c87e32a54dba52f272ffc633b.wav,3eb4a20c87e32a54dba52f272ffc633b.wav,real,8,48,19,21,6.0,1,0
audio/3eb52f5d12604d212c148ee49a89f4df.wav,audio/3eb52f5d12604d212c148ee49a89f4df.wav,3eb52f5d12604d212c148ee49a89f4df.wav,real,4,22,8,10,5.5,1,0
audio/3eb77e4b4740a543dc854026b3c18ead.wav,audio/3eb77e4b4740a543dc854026b3c18ead.wav,3eb77e4b4740a543dc854026b3c18ead.wav,real,4,22,8,10,5.5,1,1
audio/3eba97702eceda35db4ab5798be88c9b.wav,audio/3eba97702eceda35db4ab5798be88c9b.wav,3eba97702eceda35db4ab5798be88c9b.wav,real,4,23,8,12,5.75,1,0
audio/3ec37f917320d6a9c62e1215d32bce87.wav,audio/3ec37f917320d6a9c62e1215d32bce87.wav,3ec37f917320d6a9c62e1215d32bce87.wav,real,6,39,11,23,6.5,1,1
audio/3eca90640e0bd30f273178d3f81658be.wav,audio/3eca90640e0bd30f273178d3f81658be.wav,3eca90640e0bd30f273178d3f81658be.wav,real,2,21,8,12,10.5,1,0
audio/3ecd20762faa59cdc5ce32359af7c1a0.wav,audio/3ecd20762faa59cdc5ce32359af7c1a0.wav,3ecd20762faa59cdc5ce32359af7c1a0.wav,real,2,12,4,7,6.0,1,0
audio/3ecd79e8c1f3eefa05cf207d6cac4564.wav,audio/3ecd79e8c1f3eefa05cf207d6cac4564.wav,3ecd79e8c1f3eefa05cf207d6cac4564.wav,real,3,16,6,7,5.333333333333333,1,0
audio/3ed1aa688efa1d76e4c8692991942a87.wav,audio/3ed1aa688efa1d76e4c8692991942a87.wav,3ed1aa688efa1d76e4c8692991942a87.wav,real,5,15,0,0,3.0,0,0
audio/3edcf27ca4b7dcd8eeda58ecfd64588d.wav,audio/3edcf27ca4b7dcd8eeda58ecfd64588d.wav,3edcf27ca4b7dcd8eeda58ecfd64588d.wav,real,5,28,11,13,5.6,1,0
audio/3edd1e4e59dedb3f220bfa6f9ef2d41a.wav,audio/3edd1e4e59dedb3f220bfa6f9ef2d41a.wav,3edd1e4e59dedb3f220bfa6f9ef2d41a.wav,real,4,31,13,15,7.75,1,0
audio/3eddd1a1a5fdc28775241c04f702e406.wav,audio/3eddd1a1a5fdc28775241c04f702e406.wav,3eddd1a1a5fdc28775241c04f702e406.wav,real,6,41,16,20,6.833333333333333,1,0
audio/3ede5effe475536285eb671c078bff82.wav,audio/3ede5effe475536285eb671c078bff82.wav,3ede5effe475536285eb671c078bff82.wav,real,5,15,0,0,3.0,0,0
audio/3ee4d861868508f406d444b9d5497301.wav,audio/3ee4d861868508f406d444b9d5497301.wav,3ee4d861868508f406d444b9d5497301.wav,real,4,33,12,17,8.25,1,0
audio/3ee5eb18aad1639b77a920759f1eeb86.wav,audio/3ee5eb18aad1639b77a920759f1eeb86.wav,3ee5eb18aad1639b77a920759f1eeb86.wav,real,4,30,12,14,7.5,1,0
audio/3ee90ef01ebcf18faf88d54ffa1a4497.wav,audio/3ee90ef01ebcf18faf88d54ffa1a4497.wav,3ee90ef01ebcf18faf88d54ffa1a4497.wav,real,6,33,11,15,5.5,1,0
audio/3eea4fd886673ea962f1e79a951ba17a.wav,audio/3eea4fd886673ea962f1e79a951ba17a.wav,3eea4fd886673ea962f1e79a951ba17a.wav,real,1,8,3,5,8.0,1,0
audio/3eef7b1b7b69baa3b81d8d4ce9df74e3.wav,audio/3eef7b1b7b69baa3b81d8d4ce9df74e3.wav,3eef7b1b7b69baa3b81d8d4ce9df74e3.wav,real,2,15,6,8,7.5,1,0
audio/3ef679a726f631536a13803d7d84a19c.wav,audio/3ef679a726f631536a13803d7d84a19c.wav,3ef679a726f631536a13803d7d84a19c.wav,real,4,36,13,19,9.0,1,0
audio/3efedbb742c2a9958feb36646728672f.wav,audio/3efedbb742c2a9958feb36646728672f.wav,3efedbb742c2a9958feb36646728672f.wav,real,1,8,3,5,8.0,1,0
audio/3f007cb29c265baa8a1d6f06161066c1.wav,audio/3f007cb29c265baa8a1d6f06161066c1.wav,3f007cb29c265baa8a1d6f06161066c1.wav,real,3,23,8,11,7.666666666666667,1,0
audio/3f09d96197156fb57c33a7a7cff374f6.wav,audio/3f09d96197156fb57c33a7a7cff374f6.wav,3f09d96197156fb57c33a7a7cff374f6.wav,real,7,53,19,26,7.571428571428571,1,0
audio/3f0dd730e6bbc8a3f53a7cc8b36321a5.wav,audio/3f0dd730e6bbc8a3f53a7cc8b36321a5.wav,3f0dd730e6bbc8a3f53a7cc8b36321a5.wav,real,2,15,5,8,7.5,1,0
audio/3f1290518bbbe10d6e711bbcb8bc08c7.wav,audio/3f1290518bbbe10d6e711bbcb8bc08c7.wav,3f1290518bbbe10d6e711bbcb8bc08c7.wav,real,2,14,5,7,7.0,1,0
audio/3f1798eac5a774ec1e0a8322ab6c6ce2.wav,audio/3f1798eac5a774ec1e0a8322ab6c6ce2.wav,3f1798eac5a774ec1e0a8322ab6c6ce2.wav,real,1,4,2,2,4.0,1,0
audio/3f1807bb0e112d1d58078bcac9ae9f22.wav,audio/3f1807bb0e112d1d58078bcac9ae9f22.wav,3f1807bb0e112d1d58078bcac9ae9f22.wav,real,4,36,15,18,9.0,1,0
audio/3f21801ab02abf62ea0d3889ef40803a.wav,audio/3f21801ab02abf62ea0d3889ef40803a.wav,3f21801ab02abf62ea0d3889ef40803a.wav,real,6,30,10,14,5.0,1,0
audio/3f258b24919aba7d23d8c3a8c3de0122.wav,audio/3f258b24919aba7d23d8c3a8c3de0122.wav,3f258b24919aba7d23d8c3a8c3de0122.wav,real,5,25,8,13,5.0,1,1
audio/3f280d718a2256d1cb97666d9100d8af.wav,audio/3f280d718a2256d1cb97666d9100d8af.wav,3f280d718a2256d1cb97666d9100d8af.wav,real,5,35,13,15,7.0,1,0
audio/3f2f52c5b048ae7de4d9ce03d473f339.wav,audio/3f2f52c5b048ae7de4d9ce03d473f339.wav,3f2f52c5b048ae7de4d9ce03d473f339.wav,real,5,28,12,12,5.6,1,0
audio/3f30fa3254c60460d2662608a88f0605.wav,audio/3f30fa3254c60460d2662608a88f0605.wav,3f30fa3254c60460d2662608a88f0605.wav,real,9,54,20,25,6.0,1,0
audio/3f410a6aeb3016e493953063f86630ca.wav,audio/3f410a6aeb3016e493953063f86630ca.wav,3f410a6aeb3016e493953063f86630ca.wav,real,3,17,6,8,5.666666666666667,1,0
audio/3f439fa27244ea0d895d078a1350a111.wav,audio/3f439fa27244ea0d895d078a1350a111.wav,3f439fa27244ea0d895d078a1350a111.wav,real,2,11,4,6,5.5,1,1
audio/3f478647cf747a41bda1d1ec674e1104.wav,audio/3f478647cf747a41bda1d1ec674e1104.wav,3f478647cf747a41bda1d1ec674e1104.wav,real,8,46,16,20,5.75,1,1
audio/3f47ef6928d6958fb5b60106f901fc9a.wav,audio/3f47ef6928d6958fb5b60106f901fc9a.wav,3f47ef6928d6958fb5b60106f901fc9a.wav,real,11,64,20,29,5.818181818181818,1,0
audio/3f497b275bbb0544b8256a947b2f066a.wav,audio/3f497b275bbb0544b8256a947b2f066a.wav,3f497b275bbb0544b8256a947b2f066a.wav,real,6,34,11,18,5.666666666666667,1,1
audio/3f4a622868c846e5d23739b6d1b954b2.wav,audio/3f4a622868c846e5d23739b6d1b954b2.wav,3f4a622868c846e5d23739b6d1b954b2.wav,real,5,29,9,16,5.8,1,0
audio/3f4abbcbc7903fba3c6a3152d3bbf561.wav,audio/3f4abbcbc7903fba3c6a3152d3bbf561.wav,3f4abbcbc7903fba3c6a3152d3bbf561.wav,real,9,41,12,20,4.555555555555555,1,0
audio/3f4d8ed8726fb08c3774c4a9efb13603.wav,audio/3f4d8ed8726fb08c3774c4a9efb13603.wav,3f4d8ed8726fb08c3774c4a9efb13603.wav,real,4,34,13,17,8.5,1,0
audio/3f549bc1c20f3948315a15c90016d31b.wav,audio/3f549bc1c20f3948315a15c90016d31b.wav,3f549bc1c20f3948315a15c90016d31b.wav,real,9,50,15,23,5.555555555555555,1,0
audio/3f57988fedb21761d474b59c728371bb.wav,audio/3f57988fedb21761d474b59c728371bb.wav,3f57988fedb21761d474b59c728371bb.wav,real,4,23,8,12,5.75,1,0
audio/3f5adcc00ad384806ef9b3e0e5cef7fb.wav,audio/3f5adcc00ad384806ef9b3e0e5cef7fb.wav,3f5adcc00ad384806ef9b3e0e5cef7fb.wav,real,1,13,5,8,13.0,1,0
audio/3f6491a5537991544fb0f511b8e66342.wav,audio/3f6491a5537991544fb0f511b8e66342.wav,3f6491a5537991544fb0f511b8e66342.wav,real,2,20,9,10,10.0,1,0
audio/3f6b4a326bd05d53c7b03857f7ce507c.wav,audio/3f6b4a326bd05d53c7b03857f7ce507c.wav,3f6b4a326bd05d53c7b03857f7ce507c.wav,real,4,30,13,14,7.5,1,0
audio/3f6d350c84c638b68766242a6dbe516f.wav,audio/3f6d350c84c638b68766242a6dbe516f.wav,3f6d350c84c638b68766242a6dbe516f.wav,real,4,19,5,9,4.75,1,1
audio/3f6dcbf58b9be12a326362d5732df3a3.wav,audio/3f6dcbf58b9be12a326362d5732df3a3.wav,3f6dcbf58b9be12a326362d5732df3a3.wav,real,2,12,5,6,6.0,1,0
audio/3f767fdd365491e68696f4c5bdde31b3.wav,audio/3f767fdd365491e68696f4c5bdde31b3.wav,3f767fdd365491e68696f4c5bdde31b3.wav,real,5,30,10,16,6.0,1,1
audio/3f7d079b4ef2dc069a51608ccaa1bcf8.wav,audio/3f7d079b4ef2dc069a51608ccaa1bcf8.wav,3f7d079b4ef2dc069a51608ccaa1bcf8.wav,real,7,39,13,19,5.571428571428571,1,0
audio/3f7ff248a811580f8f7ad0ea22680cc0.wav,audio/3f7ff248a811580f8f7ad0ea22680cc0.wav,3f7ff248a811580f8f7ad0ea22680cc0.wav,real,2,13,5,7,6.5,1,0
audio/3f830c1142f68ed3c52b1e1781f4b7bf.wav,audio/3f830c1142f68ed3c52b1e1781f4b7bf.wav,3f830c1142f68ed3c52b1e1781f4b7bf.wav,real,4,20,8,8,5.0,1,0
